,TEAM_NAME,GAME_DATE,GAME_ID,tweet_since,tweet_until
43972,Oklahoma City Thunder,2014-12-14,21400352,2014-12-11,2014-12-13
43973,Golden State Warriors,2014-12-14,21400348,2014-12-11,2014-12-13
43974,Toronto Raptors,2014-12-14,21400353,2014-12-11,2014-12-13
43975,Los Angeles Lakers,2014-12-14,21400351,2014-12-11,2014-12-13
43976,New York Knicks,2014-12-14,21400353,2014-12-11,2014-12-13
43977,Minnesota Timberwolves,2014-12-14,21400351,2014-12-11,2014-12-13
43978,Phoenix Suns,2014-12-14,21400352,2014-12-11,2014-12-13
43979,New Orleans Pelicans,2014-12-14,21400348,2014-12-11,2014-12-13
43980,Dallas Mavericks,2014-12-13,21400340,2014-12-10,2014-12-12
43981,Golden State Warriors,2014-12-13,21400340,2014-12-10,2014-12-12
43982,Portland Trail Blazers,2014-12-13,21400342,2014-12-10,2014-12-12
43983,Atlanta Hawks,2014-12-13,21400343,2014-12-10,2014-12-12
43984,Los Angeles Clippers,2014-12-13,21400344,2014-12-10,2014-12-12
43985,Charlotte Hornets,2014-12-13,21400341,2014-12-10,2014-12-12
43986,Milwaukee Bucks,2014-12-13,21400344,2014-12-10,2014-12-12
43987,Memphis Grizzlies,2014-12-13,21400345,2014-12-10,2014-12-12
43988,Indiana Pacers,2014-12-13,21400342,2014-12-10,2014-12-12
43989,Houston Rockets,2014-12-13,21400346,2014-12-10,2014-12-12
43990,Orlando Magic,2014-12-13,21400343,2014-12-10,2014-12-12
43991,Philadelphia 76ers,2014-12-13,21400345,2014-12-10,2014-12-12
43992,Denver Nuggets,2014-12-13,21400346,2014-12-10,2014-12-12
43993,Sacramento Kings,2014-12-13,21400347,2014-12-10,2014-12-12
43994,Detroit Pistons,2014-12-13,21400347,2014-12-10,2014-12-12
43995,Brooklyn Nets,2014-12-13,21400341,2014-12-10,2014-12-12
43996,Philadelphia 76ers,2014-12-12,21400332,2014-12-09,2014-12-11
43997,Chicago Bulls,2014-12-12,21400328,2014-12-09,2014-12-11
43998,New Orleans Pelicans,2014-12-12,21400336,2014-12-09,2014-12-11
43999,New York Knicks,2014-12-12,21400331,2014-12-09,2014-12-11
44000,Utah Jazz,2014-12-12,21400338,2014-12-09,2014-12-11
44001,Atlanta Hawks,2014-12-12,21400330,2014-12-09,2014-12-11
44002,Indiana Pacers,2014-12-12,21400333,2014-12-09,2014-12-11
44003,Cleveland Cavaliers,2014-12-12,21400336,2014-12-09,2014-12-11
44004,Memphis Grizzlies,2014-12-12,21400334,2014-12-09,2014-12-11
44005,Miami Heat,2014-12-12,21400338,2014-12-09,2014-12-11
44006,Portland Trail Blazers,2014-12-12,21400328,2014-12-09,2014-12-11
44007,Phoenix Suns,2014-12-12,21400337,2014-12-09,2014-12-11
44008,Orlando Magic,2014-12-12,21400330,2014-12-09,2014-12-11
44009,Brooklyn Nets,2014-12-12,21400332,2014-12-09,2014-12-11
44010,Oklahoma City Thunder,2014-12-12,21400335,2014-12-09,2014-12-11
44011,Boston Celtics,2014-12-12,21400331,2014-12-09,2014-12-11
44012,Los Angeles Clippers,2014-12-12,21400329,2014-12-09,2014-12-11
44013,Los Angeles Lakers,2014-12-12,21400339,2014-12-09,2014-12-11
44014,Charlotte Hornets,2014-12-12,21400334,2014-12-09,2014-12-11
44015,Washington Wizards,2014-12-12,21400329,2014-12-09,2014-12-11
44016,Minnesota Timberwolves,2014-12-12,21400335,2014-12-09,2014-12-11
44017,Toronto Raptors,2014-12-12,21400333,2014-12-09,2014-12-11
44018,San Antonio Spurs,2014-12-12,21400339,2014-12-09,2014-12-11
44019,Detroit Pistons,2014-12-12,21400337,2014-12-09,2014-12-11
44020,Houston Rockets,2014-12-11,21400327,2014-12-08,2014-12-10
44021,Sacramento Kings,2014-12-11,21400327,2014-12-08,2014-12-10
44022,Cleveland Cavaliers,2014-12-11,21400326,2014-12-08,2014-12-10
44023,Oklahoma City Thunder,2014-12-11,21400326,2014-12-08,2014-12-10
44024,Boston Celtics,2014-12-10,21400316,2014-12-07,2014-12-09
44025,Minnesota Timberwolves,2014-12-10,21400321,2014-12-07,2014-12-09
44026,New Orleans Pelicans,2014-12-10,21400323,2014-12-07,2014-12-09
44027,Charlotte Hornets,2014-12-10,21400316,2014-12-07,2014-12-09
44028,New York Knicks,2014-12-10,21400322,2014-12-07,2014-12-09
44029,Indiana Pacers,2014-12-10,21400317,2014-12-07,2014-12-09
44030,Dallas Mavericks,2014-12-10,21400323,2014-12-07,2014-12-09
44031,Portland Trail Blazers,2014-12-10,21400321,2014-12-07,2014-12-09
44032,Golden State Warriors,2014-12-10,21400324,2014-12-07,2014-12-09
44033,Orlando Magic,2014-12-10,21400318,2014-12-07,2014-12-09
44034,Miami Heat,2014-12-10,21400325,2014-12-07,2014-12-09
44035,Denver Nuggets,2014-12-10,21400325,2014-12-07,2014-12-09
44036,Atlanta Hawks,2014-12-10,21400319,2014-12-07,2014-12-09
44037,San Antonio Spurs,2014-12-10,21400322,2014-12-07,2014-12-09
44038,Philadelphia 76ers,2014-12-10,21400319,2014-12-07,2014-12-09
44039,Los Angeles Clippers,2014-12-10,21400317,2014-12-07,2014-12-09
44040,Houston Rockets,2014-12-10,21400324,2014-12-07,2014-12-09
44041,Chicago Bulls,2014-12-10,21400320,2014-12-07,2014-12-09
44042,Washington Wizards,2014-12-10,21400318,2014-12-07,2014-12-09
44043,Brooklyn Nets,2014-12-10,21400320,2014-12-07,2014-12-09
44044,Toronto Raptors,2014-12-09,21400308,2014-12-06,2014-12-08
44045,New Orleans Pelicans,2014-12-09,21400311,2014-12-06,2014-12-08
44046,Detroit Pistons,2014-12-09,21400309,2014-12-06,2014-12-08
44047,Milwaukee Bucks,2014-12-09,21400312,2014-12-06,2014-12-08
44048,Los Angeles Lakers,2014-12-09,21400315,2014-12-06,2014-12-08
44049,Cleveland Cavaliers,2014-12-09,21400308,2014-12-06,2014-12-08
44050,Sacramento Kings,2014-12-09,21400315,2014-12-06,2014-12-08
44051,San Antonio Spurs,2014-12-09,21400314,2014-12-06,2014-12-08
44052,Utah Jazz,2014-12-09,21400314,2014-12-06,2014-12-08
44053,Portland Trail Blazers,2014-12-09,21400309,2014-12-06,2014-12-08
44054,New York Knicks,2014-12-09,21400311,2014-12-06,2014-12-08
44055,Dallas Mavericks,2014-12-09,21400310,2014-12-06,2014-12-08
44056,Phoenix Suns,2014-12-09,21400313,2014-12-06,2014-12-08
44057,Miami Heat,2014-12-09,21400313,2014-12-06,2014-12-08
44058,Memphis Grizzlies,2014-12-09,21400310,2014-12-06,2014-12-08
44059,Oklahoma City Thunder,2014-12-09,21400312,2014-12-06,2014-12-08
44060,Brooklyn Nets,2014-12-08,21400303,2014-12-05,2014-12-07
44061,Phoenix Suns,2014-12-08,21400307,2014-12-05,2014-12-07
44062,Boston Celtics,2014-12-08,21400302,2014-12-05,2014-12-07
44063,Sacramento Kings,2014-12-08,21400306,2014-12-05,2014-12-07
44064,Los Angeles Clippers,2014-12-08,21400307,2014-12-05,2014-12-07
44065,Indiana Pacers,2014-12-08,21400301,2014-12-05,2014-12-07
44066,Atlanta Hawks,2014-12-08,21400301,2014-12-05,2014-12-07
44067,Utah Jazz,2014-12-08,21400306,2014-12-05,2014-12-07
44068,Minnesota Timberwolves,2014-12-08,21400305,2014-12-05,2014-12-07
44069,Washington Wizards,2014-12-08,21400302,2014-12-05,2014-12-07
44070,Golden State Warriors,2014-12-08,21400305,2014-12-05,2014-12-07
44071,Toronto Raptors,2014-12-08,21400304,2014-12-05,2014-12-07
44072,Cleveland Cavaliers,2014-12-08,21400303,2014-12-05,2014-12-07
44073,Denver Nuggets,2014-12-08,21400304,2014-12-05,2014-12-07
44074,Washington Wizards,2014-12-07,21400294,2014-12-04,2014-12-06
44075,Denver Nuggets,2014-12-07,21400295,2014-12-04,2014-12-06
44076,Detroit Pistons,2014-12-07,21400297,2014-12-04,2014-12-06
44077,Atlanta Hawks,2014-12-07,21400295,2014-12-04,2014-12-06
44078,New Orleans Pelicans,2014-12-07,21400300,2014-12-04,2014-12-06
44079,Oklahoma City Thunder,2014-12-07,21400297,2014-12-04,2014-12-06
44080,Milwaukee Bucks,2014-12-07,21400298,2014-12-04,2014-12-06
44081,Dallas Mavericks,2014-12-07,21400298,2014-12-04,2014-12-06
44082,Boston Celtics,2014-12-07,21400294,2014-12-04,2014-12-06
44083,New York Knicks,2014-12-07,21400299,2014-12-04,2014-12-06
44084,Portland Trail Blazers,2014-12-07,21400299,2014-12-04,2014-12-06
44085,Miami Heat,2014-12-07,21400296,2014-12-04,2014-12-06
44086,Memphis Grizzlies,2014-12-07,21400296,2014-12-04,2014-12-06
44087,Los Angeles Lakers,2014-12-07,21400300,2014-12-04,2014-12-06
44088,Minnesota Timberwolves,2014-12-06,21400291,2014-12-03,2014-12-05
44089,Golden State Warriors,2014-12-06,21400289,2014-12-03,2014-12-05
44090,San Antonio Spurs,2014-12-06,21400291,2014-12-03,2014-12-05
44091,New Orleans Pelicans,2014-12-06,21400293,2014-12-03,2014-12-05
44092,Los Angeles Clippers,2014-12-06,21400293,2014-12-03,2014-12-05
44093,Orlando Magic,2014-12-06,21400292,2014-12-03,2014-12-05
44094,Sacramento Kings,2014-12-06,21400292,2014-12-03,2014-12-05
44095,Philadelphia 76ers,2014-12-06,21400288,2014-12-03,2014-12-05
44096,Chicago Bulls,2014-12-06,21400289,2014-12-03,2014-12-05
44097,Phoenix Suns,2014-12-06,21400290,2014-12-03,2014-12-05
44098,Detroit Pistons,2014-12-06,21400288,2014-12-03,2014-12-05
44099,Houston Rockets,2014-12-06,21400290,2014-12-03,2014-12-05
44100,Houston Rockets,2014-12-05,21400283,2014-12-02,2014-12-04
44101,New York Knicks,2014-12-05,21400276,2014-12-02,2014-12-04
44102,Phoenix Suns,2014-12-05,21400284,2014-12-02,2014-12-04
44103,Brooklyn Nets,2014-12-05,21400280,2014-12-02,2014-12-04
44104,Charlotte Hornets,2014-12-05,21400276,2014-12-02,2014-12-04
44105,Philadelphia 76ers,2014-12-05,21400277,2014-12-02,2014-12-04
44106,Boston Celtics,2014-12-05,21400279,2014-12-02,2014-12-04
44107,Indiana Pacers,2014-12-05,21400287,2014-12-02,2014-12-04
44108,Oklahoma City Thunder,2014-12-05,21400277,2014-12-02,2014-12-04
44109,Sacramento Kings,2014-12-05,21400287,2014-12-02,2014-12-04
44110,Orlando Magic,2014-12-05,21400286,2014-12-02,2014-12-04
44111,Utah Jazz,2014-12-05,21400286,2014-12-02,2014-12-04
44112,Atlanta Hawks,2014-12-05,21400280,2014-12-02,2014-12-04
44113,Washington Wizards,2014-12-05,21400278,2014-12-02,2014-12-04
44114,Milwaukee Bucks,2014-12-05,21400285,2014-12-02,2014-12-04
44115,Miami Heat,2014-12-05,21400285,2014-12-02,2014-12-04
44116,Dallas Mavericks,2014-12-05,21400284,2014-12-02,2014-12-04
44117,Memphis Grizzlies,2014-12-05,21400282,2014-12-02,2014-12-04
44118,San Antonio Spurs,2014-12-05,21400282,2014-12-02,2014-12-04
44119,Minnesota Timberwolves,2014-12-05,21400283,2014-12-02,2014-12-04
44120,Toronto Raptors,2014-12-05,21400281,2014-12-02,2014-12-04
44121,Cleveland Cavaliers,2014-12-05,21400281,2014-12-02,2014-12-04
44122,Denver Nuggets,2014-12-05,21400278,2014-12-02,2014-12-04
44123,Los Angeles Lakers,2014-12-05,21400279,2014-12-02,2014-12-04
44124,New York Knicks,2014-12-04,21400273,2014-12-01,2014-12-03
44125,Golden State Warriors,2014-12-04,21400275,2014-12-01,2014-12-03
44126,Cleveland Cavaliers,2014-12-04,21400273,2014-12-01,2014-12-03
44127,Portland Trail Blazers,2014-12-04,21400274,2014-12-01,2014-12-03
44128,Indiana Pacers,2014-12-04,21400274,2014-12-01,2014-12-03
44129,New Orleans Pelicans,2014-12-04,21400275,2014-12-01,2014-12-03
44130,Houston Rockets,2014-12-03,21400268,2014-11-30,2014-12-02
44131,Charlotte Hornets,2014-12-03,21400263,2014-11-30,2014-12-02
44132,Minnesota Timberwolves,2014-12-03,21400270,2014-11-30,2014-12-02
44133,Utah Jazz,2014-12-03,21400271,2014-11-30,2014-12-02
44134,Atlanta Hawks,2014-12-03,21400267,2014-11-30,2014-12-02
44135,Memphis Grizzlies,2014-12-03,21400268,2014-11-30,2014-12-02
44136,Washington Wizards,2014-12-03,21400264,2014-11-30,2014-12-02
44137,Orlando Magic,2014-12-03,21400272,2014-11-30,2014-12-02
44138,San Antonio Spurs,2014-12-03,21400266,2014-11-30,2014-12-02
44139,Los Angeles Lakers,2014-12-03,21400264,2014-11-30,2014-12-02
44140,Milwaukee Bucks,2014-12-03,21400269,2014-11-30,2014-12-02
44141,Chicago Bulls,2014-12-03,21400263,2014-11-30,2014-12-02
44142,Boston Celtics,2014-12-03,21400265,2014-11-30,2014-12-02
44143,Detroit Pistons,2014-12-03,21400265,2014-11-30,2014-12-02
44144,Toronto Raptors,2014-12-03,21400271,2014-11-30,2014-12-02
44145,Dallas Mavericks,2014-12-03,21400269,2014-11-30,2014-12-02
44146,Miami Heat,2014-12-03,21400267,2014-11-30,2014-12-02
44147,Brooklyn Nets,2014-12-03,21400266,2014-11-30,2014-12-02
44148,Los Angeles Clippers,2014-12-03,21400272,2014-11-30,2014-12-02
44149,Philadelphia 76ers,2014-12-03,21400270,2014-11-30,2014-12-02
44150,Indiana Pacers,2014-12-02,21400260,2014-11-29,2014-12-01
44151,Brooklyn Nets,2014-12-02,21400256,2014-11-29,2014-12-01
44152,Portland Trail Blazers,2014-12-02,21400259,2014-11-29,2014-12-01
44153,Golden State Warriors,2014-12-02,21400262,2014-11-29,2014-12-01
44154,New York Knicks,2014-12-02,21400256,2014-11-29,2014-12-01
44155,Sacramento Kings,2014-12-02,21400261,2014-11-29,2014-12-01
44156,Oklahoma City Thunder,2014-12-02,21400258,2014-11-29,2014-12-01
44157,Boston Celtics,2014-12-02,21400254,2014-11-29,2014-12-01
44158,Los Angeles Lakers,2014-12-02,21400255,2014-11-29,2014-12-01
44159,Milwaukee Bucks,2014-12-02,21400253,2014-11-29,2014-12-01
44160,Orlando Magic,2014-12-02,21400262,2014-11-29,2014-12-01
44161,Chicago Bulls,2014-12-02,21400257,2014-11-29,2014-12-01
44162,Toronto Raptors,2014-12-02,21400261,2014-11-29,2014-12-01
44163,Dallas Mavericks,2014-12-02,21400257,2014-11-29,2014-12-01
44164,New Orleans Pelicans,2014-12-02,21400258,2014-11-29,2014-12-01
44165,Denver Nuggets,2014-12-02,21400259,2014-11-29,2014-12-01
44166,Atlanta Hawks,2014-12-02,21400254,2014-11-29,2014-12-01
44167,Phoenix Suns,2014-12-02,21400260,2014-11-29,2014-12-01
44168,Cleveland Cavaliers,2014-12-02,21400253,2014-11-29,2014-12-01
44169,Detroit Pistons,2014-12-02,21400255,2014-11-29,2014-12-01
44170,San Antonio Spurs,2014-12-01,21400249,2014-11-28,2014-11-30
44171,Washington Wizards,2014-12-01,21400250,2014-11-28,2014-11-30
44172,Philadelphia 76ers,2014-12-01,21400249,2014-11-28,2014-11-30
44173,Minnesota Timberwolves,2014-12-01,21400252,2014-11-28,2014-11-30
44174,Utah Jazz,2014-12-01,21400251,2014-11-28,2014-11-30
44175,Denver Nuggets,2014-12-01,21400251,2014-11-28,2014-11-30
44176,Los Angeles Clippers,2014-12-01,21400252,2014-11-28,2014-11-30
44177,Miami Heat,2014-12-01,21400250,2014-11-28,2014-11-30
44178,Miami Heat,2014-11-30,21400245,2014-11-27,2014-11-29
44179,Golden State Warriors,2014-11-30,21400243,2014-11-27,2014-11-29
44180,Boston Celtics,2014-11-30,21400241,2014-11-27,2014-11-29
44181,Minnesota Timberwolves,2014-11-30,21400247,2014-11-27,2014-11-29
44182,Memphis Grizzlies,2014-11-30,21400244,2014-11-27,2014-11-29
44183,Phoenix Suns,2014-11-30,21400246,2014-11-27,2014-11-29
44184,Los Angeles Lakers,2014-11-30,21400248,2014-11-27,2014-11-29
44185,San Antonio Spurs,2014-11-30,21400241,2014-11-27,2014-11-29
44186,Sacramento Kings,2014-11-30,21400244,2014-11-27,2014-11-29
44187,Brooklyn Nets,2014-11-30,21400242,2014-11-27,2014-11-29
44188,Detroit Pistons,2014-11-30,21400243,2014-11-27,2014-11-29
44189,Chicago Bulls,2014-11-30,21400242,2014-11-27,2014-11-29
44190,New York Knicks,2014-11-30,21400245,2014-11-27,2014-11-29
44191,Orlando Magic,2014-11-30,21400246,2014-11-27,2014-11-29
44192,Toronto Raptors,2014-11-30,21400248,2014-11-27,2014-11-29
44193,Portland Trail Blazers,2014-11-30,21400247,2014-11-27,2014-11-29
44194,New Orleans Pelicans,2014-11-29,21400236,2014-11-26,2014-11-28
44195,Houston Rockets,2014-11-29,21400240,2014-11-26,2014-11-28
